"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","ID"
0.675,0.548,11,-14.795,1,0.0317,0.238,1.99e-05,0.212,0.79,106.12,300267,4,75.1855,10,"Yes",26573
0.333,0.367,2,-10.06,1,0.0291,0.831,1.19e-05,0.262,0.0685,77.986,216287,3,35.29903,13,"Yes",26574
0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,187533,4,31.98156,11,"Yes",26575
0.617,0.768,0,-8.911,1,0.0628,0.0168,1.65e-06,0.576,0.67,138.861,218867,4,42.81714,10,"Yes",26576
0.601,0.843,11,-4.075,1,0.0544,0.307,0,0.102,0.803,94.084,209000,4,30.52247,11,"Yes",26577
0.682,0.701,2,-7.66,1,0.045,0.255,2.87e-05,0.117,0.896,117.396,163613,4,24.89335,9,"Yes",26578
0.518,0.499,4,-11.011,1,0.0345,0.699,5.65e-05,0.289,0.518,101.052,221867,4,34.61156,13,"Yes",26579
0.62,0.291,5,-14.691,0,0.11,0.901,0.657,0.893,0.682,112.304,613200,4,39.28542,23,"No",26580
0.438,0.256,0,-14.583,0,0.029,0.828,0.000197,0.11,0.123,104.471,177166,4,14.7783,14,"Yes",26581
0.441,0.161,5,-16.381,1,0.0593,0.847,4.95e-06,0.701,0.402,132.806,152107,3,32.00367,7,"Yes",26582
0.511,0.81,9,-8.547,0,0.236,0.287,0.0859,0.373,0.683,99.09,387200,4,37.4657,17,"No",26583
0.439,0.567,11,-7.559,0,0.03,0.113,0.000119,0.116,0.402,119.882,197820,4,26.85651,8,"Yes",26584
0.768,0.507,7,-9.551,1,0.212,0.0228,0.000312,0.0689,0.769,143.134,219107,4,48.21594,12,"No",26585
0.435,0.802,10,-9.314,1,0.0792,0.0852,0.000877,0.26,0.842,165.821,307373,4,36.38164,14,"Yes",26586
0.441,0.926,2,-4.736,1,0.046,0.423,3.38e-06,0.235,0.779,147.564,168827,4,32.21348,9,"Yes",26587
0.214,0.663,1,-4.425,1,0.0308,0.000165,0.84,0.137,0.137,140.682,196080,4,49.26899,9,"No",26588
0.743,0.799,8,-5.466,0,0.0375,0.699,0,0.0635,0.965,116.112,139200,4,21.09211,10,"Yes",26589
0.382,0.0539,5,-21.172,0,0.0409,0.925,0.00565,0.106,0.216,168.606,253667,4,59.81455,11,"No",26590
0.719,0.317,2,-13.501,1,0.0416,0.487,0,0.117,0.585,99.491,244867,4,56.74206,11,"Yes",26591
0.62,0.633,10,-10.905,1,0.0446,0.128,0.000904,0.221,0.805,111.96,217360,4,28.5391,9,"Yes",26592
0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,276000,3,29.37325,15,"Yes",26593
0.549,0.651,0,-7.097,1,0.0323,0.583,0,0.121,0.368,122.818,212307,4,51.22322,9,"Yes",26594
0.55,0.218,7,-21.068,1,0.0484,0.571,0.000121,0.71,0.258,119.591,241933,4,25.64964,9,"No",26595
0.339,0.583,7,-8.582,1,0.0338,0.0497,0.00108,0.164,0.379,101.449,599560,4,34.26704,19,"Yes",26596
0.537,0.688,5,-12.789,1,0.0363,0.646,0.584,0.0969,0.701,100.52,525933,4,21.6071,23,"Yes",26597
0.553,0.533,11,-9.562,0,0.047,0.117,0.346,0.0944,0.514,131.076,298093,4,37.72978,17,"Yes",26598
0.629,0.683,2,-7.269,1,0.111,0.46,0,0.12,0.35,102.441,221547,4,31.32416,9,"No",26599
0.63,0.733,5,-6.135,0,0.0334,0.127,3.1e-06,0.163,0.698,117.768,176880,4,38.63995,10,"Yes",26600
0.422,0.747,2,-7.65,1,0.0452,0.0997,0,0.0931,0.473,101.348,197760,4,48.04588,8,"Yes",26601
0.336,0.639,1,-14.146,0,0.163,0.623,0.00638,0.884,0.685,89,255507,3,49.86809,8,"No",26602
0.485,0.378,11,-7.76,0,0.0354,0.753,2.09e-06,0.113,0.222,105.704,122267,4,38.58137,5,"No",26603
0.56,0.782,3,-10.966,1,0.125,0.626,0.000115,0.0387,0.938,171.974,213867,3,42.30884,9,"No",26604
0.571,0.521,10,-12.508,1,0.0317,0.295,0,0.0728,0.895,121.75,226533,4,66.67599,7,"Yes",26605
0.76,0.785,9,-8.413,1,0.0595,0.456,0.000245,0.211,0.73,116.374,208200,4,42.74942,12,"Yes",26606
0.616,0.753,5,-8.365,0,0.0475,0.543,0.0012,0.0987,0.761,98.303,310173,4,72.84521,11,"No",26607
0.319,0.274,5,-12.568,0,0.0342,0.581,0.481,0.101,0.417,87.741,311147,4,18.81456,18,"Yes",26608
0.337,0.823,4,-9.996,0,0.298,0.371,0.484,0.0872,0.59,172.498,489107,4,38.04629,15,"Yes",26609
0.479,0.778,9,-13.117,1,0.0421,0.573,0.916,0.132,0.781,126.697,188400,4,43.38338,11,"Yes",26610
0.22,0.23,10,-16.71,1,0.0331,0.801,0.0311,0.299,0.099,171.563,535440,4,38.1309,20,"Yes",26611
0.574,0.896,0,-4.948,0,0.0489,0.0969,0.00244,0.0973,0.961,115.443,106693,4,37.89898,4,"No",26612
0.255,0.926,9,-4.722,1,0.0678,0.00506,0.000855,0.0683,0.638,177.088,225347,4,25.44981,13,"Yes",26613
0.855,0.422,5,-13.883,1,0.0379,0.464,0.912,0.0873,0.907,126.58,320253,4,43.8212,12,"Yes",26614
0.712,0.535,1,-8.072,1,0.0295,0.0216,0.000174,0.0702,0.527,128.169,220800,4,44.4973,8,"Yes",26615
0.424,0.374,8,-19.361,1,0.426,0.865,0.179,0.101,0.135,93.871,621080,3,19.54596,27,"No",26616
0.435,0.464,9,-11.995,1,0.343,0.816,2.61e-05,0.973,0.467,168.162,191973,4,42.4243,9,"No",26617
0.598,0.37,1,-16.811,1,0.0287,0.147,0.876,0.116,0.585,77.323,409560,4,25.47323,17,"No",26618
0.614,0.77,8,-7.545,1,0.0729,0.513,1.29e-05,0.17,0.715,90.928,307173,4,44.35367,12,"Yes",26619
0.478,0.723,2,-12.094,0,0.0384,0.0353,0.482,0.0407,0.719,95.527,323187,4,49.13077,12,"No",26620
0.603,0.694,2,-4.853,1,0.0487,0.0225,0,0.11,0.683,134.8,206520,4,37.35956,10,"Yes",26621
0.211,0.478,1,-7.852,1,0.0292,0.746,0.000177,0.215,0.483,173.459,137293,4,31.72213,8,"Yes",26622
0.803,0.909,11,-6.039,0,0.0489,0.366,0.00901,0.0831,0.972,133.179,315880,4,30.33211,16,"Yes",26623
0.518,0.513,7,-10.014,1,0.0279,0.422,0,0.249,0.621,136.638,157000,4,24.25926,10,"Yes",26624
0.252,0.0452,0,-25.531,1,0.0371,0.967,0.915,0.0812,0.0379,69.998,143147,4,25.74473,5,"No",26625
0.687,0.75,7,-7.252,1,0.035,0.354,0.000321,0.0449,0.96,93.127,249293,4,64.73686,10,"No",26626
0.811,0.545,7,-12.969,0,0.0579,0.155,0.0853,0.156,0.734,105.911,222267,4,39.48268,10,"Yes",26627
0.464,0.741,8,-13.23,0,0.0891,0.0999,0.867,0.0731,0.478,102.479,481040,4,18.65582,19,"No",26628
0.707,0.726,2,-7.531,0,0.0456,0.619,0.0974,0.115,0.826,98.011,146480,4,38.86748,6,"No",26629
0.648,0.873,3,-9.494,1,0.0589,0.292,0.00314,0.208,0.606,118.684,335827,4,23.30322,17,"Yes",26630
0.501,0.825,0,-7.503,1,0.0346,0.505,2.2e-05,0.361,0.814,106.923,123453,4,28.08076,6,"Yes",26631
0.461,0.0546,0,-18.982,1,0.0362,0.988,0.208,0.126,0.23,128.91,296667,4,25.54615,14,"No",26632
0.513,0.807,9,-6.968,1,0.0595,0.269,0.000116,0.92,0.802,125.833,204459,4,31.72502,9,"Yes",26633
0.42,0.0464,0,-19.573,1,0.0458,0.994,0.903,0.0921,0.0382,129.695,299607,3,90.43377,13,"No",26634
0.51,0.304,7,-10.122,1,0.0501,0.794,0.0192,0.107,0.447,201.993,180600,3,57.46486,9,"No",26635
0.278,0.315,8,-12.625,1,0.0326,0.0144,0.838,0.094,0.0657,58.086,135147,4,48.31256,6,"No",26636
0.64,0.00958,2,-22.281,1,0.599,0.897,0,0.71,0.509,138.54,32160,4,0,2,"No",26637
0.291,0.108,1,-16.575,0,0.0401,0.895,0.923,0.0445,0.222,115.648,80147,5,24.80898,4,"No",26638
0.505,0.265,4,-12.36,1,0.0254,0.921,0,0.109,0.671,141.753,236213,4,41.21677,13,"Yes",26639
0.456,0.618,3,-11.213,0,0.045,0.692,0.0445,0.592,0.308,99.372,235333,4,37.3667,13,"No",26640
0.714,0.301,2,-14.8,1,0.123,0.156,0.661,0.229,0.651,74.856,357671,4,104.64231,11,"No",26641
0.843,0.285,9,-11.654,1,0.0418,0.561,0.00319,0.0901,0.665,115.246,181227,4,42.16044,11,"No",26642
0.637,0.135,0,-18.135,1,0.0469,0.905,0.00446,0.182,0.78,107.743,167333,4,55.52588,7,"No",26643
0.423,0.908,1,-3.467,1,0.0823,0.00152,0.000222,0.112,0.387,114.248,212813,4,37.40162,11,"Yes",26644
0.554,0.633,9,-13.091,1,0.0309,0.193,0.00035,0.205,0.907,136.925,189907,4,21.96816,10,"Yes",26645
0.685,0.398,9,-13.01,1,0.146,0.0282,0.781,0.0915,0.499,92.474,91605,4,51.79017,4,"No",26646
0.465,0.382,2,-12.963,1,0.036,0.154,0.954,0.108,0.879,136.375,162293,4,35.11702,7,"No",26647
0.486,0.623,4,-5.978,1,0.0316,0.615,0,0.414,0.609,130.769,183067,4,63.53926,7,"Yes",26648
0.593,0.701,2,-5.587,1,0.032,0.477,0,0.108,0.659,141.905,211907,4,31.62584,11,"Yes",26649
0.327,0.465,7,-8.677,1,0.0303,0.55,0.00728,0.122,0.256,135.106,268773,4,45.60877,12,"No",26650
0.408,0.253,11,-17.525,1,0.042,0.977,0.869,0.126,0.556,109.795,192200,4,27.86554,9,"No",26651
0.609,0.869,0,-6.997,1,0.0445,0.362,0,0.301,0.824,124.948,184557,4,27.70421,9,"Yes",26652
0.319,0.646,9,-6.318,1,0.0304,0.0943,1.56e-05,0.487,0.406,113.477,302240,4,17.16516,15,"No",26653
0.601,0.149,10,-17.601,1,0.0296,0.886,0.042,0.342,0.227,91.736,354627,4,29.20926,18,"No",26654
0.581,0.548,9,-13.448,1,0.0325,0.184,0.00165,0.163,0.672,139.149,218307,4,29.32105,10,"Yes",26655
0.55,0.657,9,-13.729,0,0.0425,0.601,2.09e-05,0.763,0.919,175.452,170387,4,24.928,10,"No",26656
0.517,0.309,3,-16.463,1,0.0356,0.374,2.36e-06,0.102,0.539,136.209,173547,4,26.70043,9,"Yes",26657
0.475,0.251,7,-16.489,1,0.0356,0.841,0,0.111,0.474,104.371,233133,4,22.95241,10,"No",26658
0.702,0.803,8,-9.129,0,0.0418,0.185,0,0.562,0.882,108.499,208000,4,26.72718,9,"Yes",26659
0.611,0.209,5,-13.602,0,0.062,0.822,1.49e-05,0.0635,0.562,105.738,162973,4,21.85455,9,"No",26660
0.619,0.315,1,-10.36,1,0.044,0.909,0.00384,0.142,0.415,124.209,193360,3,20.44608,11,"No",26661
0.63,0.583,0,-9.554,1,0.0434,0.719,0.00339,0.0923,0.549,97.486,430587,4,21.46281,13,"Yes",26662
0.691,0.767,5,-7.65,1,0.035,0.289,1.08e-05,0.123,0.883,109.868,184067,4,20.05261,10,"Yes",26663
0.528,0.235,0,-16.531,0,0.0384,0.982,0.864,0.111,0.253,122.443,445960,4,93.93733,19,"No",26664
0.65,0.798,5,-10.205,0,0.0577,0.106,0,0.0561,0.964,116.111,132333,4,29.49804,7,"No",26665
0.519,0.729,0,-5.008,1,0.0335,0.827,0.214,0.0944,0.29,128.37,375450,4,35.22664,15,"No",26666
0.815,0.388,11,-12.238,0,0.0364,0.318,8.39e-05,0.0673,0.846,94.558,256693,4,47.83645,12,"Yes",26667
0.432,0.853,0,-6.659,1,0.0398,0.0241,0.0815,0.557,0.528,126.478,300387,4,88.45071,10,"Yes",26668
0.342,0.645,8,-10.577,1,0.0364,0.392,0.00493,0.271,0.771,142.219,268928,4,20.78295,14,"No",26669
0.395,0.654,5,-9.936,1,0.038,0.0327,6.31e-05,0.134,0.296,89.052,520880,4,55.69454,23,"Yes",26670
0.726,0.863,7,-8.191,1,0.0293,0.0451,0.000153,0.109,0.821,127.68,180800,4,21.48641,12,"Yes",26671
0.448,0.316,3,-13.422,1,0.0557,0.182,0,0.109,0.784,151.258,158400,3,18.46823,11,"No",26672
0.331,0.451,0,-13.752,1,0.0328,0.452,0.963,0.116,0.382,208.663,491400,4,41.71862,21,"No",26673
0.615,0.721,0,-6.601,1,0.0531,0.812,0,0.0674,0.949,170.853,195187,4,21.70603,11,"Yes",26674
0.327,0.282,8,-12.003,1,0.0284,0.816,0.00393,0.202,0.167,60.109,291640,4,49.56324,12,"Yes",26675
0.383,0.371,8,-13.358,1,0.0395,0.885,0.0348,0.343,0.329,160.764,1210133,4,20.22903,60,"No",26676
0.472,0.649,2,-8.249,1,0.184,0.0353,0.0122,0.111,0.766,120.201,122935,4,37.89157,6,"No",26677
0.661,0.625,8,-10.133,1,0.0294,0.131,0,0.0906,0.962,123.426,155933,4,28.50306,8,"Yes",26678
0.309,0.212,3,-20.485,0,0.0447,0.986,0.925,0.102,0.0474,123.727,243267,3,40.1384,12,"No",26679
0.655,0.626,7,-11.386,1,0.0467,0.134,2.3e-05,0.0586,0.874,134.071,207533,4,38.78389,11,"Yes",26680
0.364,0.788,9,-10.537,1,0.296,0.707,0.000562,0.341,0.899,173.542,138360,4,45.22169,6,"No",26681
0.673,0.673,1,-13.941,1,0.0493,0.373,0.0265,0.206,0.825,119.994,198933,4,43.55432,8,"Yes",26682
0.661,0.813,9,-6.898,1,0.0299,0.0138,0.311,0.324,0.44,109.871,234093,4,25.73442,10,"Yes",26683
0.476,0.766,4,-11.435,1,0.038,0.0446,0.0053,0.214,0.68,137.083,233133,4,35.96619,13,"Yes",26684
0.375,0.48,8,-8.254,1,0.0436,0.673,0.000304,0.074,0.409,205.488,260240,3,37.11699,12,"Yes",26685
0.678,0.733,11,-7.45,1,0.0342,0.563,0,0.0599,0.762,114.759,244333,4,46.76975,11,"Yes",26686
0.593,0.243,4,-18.095,1,0.0304,0.856,0.000244,0.168,0.433,106.764,202933,4,45.67696,11,"Yes",26687
0.457,0.478,0,-6.256,1,0.0252,0.773,0.0559,0.592,0.555,78.802,188682,4,32.36473,11,"No",26688
0.499,0.719,7,-14.955,1,0.0562,0.402,0.754,0.236,0.313,106.94,489840,4,77.19582,20,"No",26689
0.558,0.416,10,-10.907,0,0.0446,0.147,0.000108,0.0895,0.426,89.908,277453,4,33.6215,12,"Yes",26690
0.491,0.625,0,-11.09,1,0.0266,0.281,0.867,0.205,0.365,145.559,230400,4,126.80128,7,"Yes",26691
0.457,0.328,2,-11.928,1,0.0345,0.495,1.13e-05,0.0615,0.329,121.187,297800,4,27.05917,15,"Yes",26692
0.418,0.342,10,-11.762,1,0.0504,0.489,0.0104,0.0933,0.255,165.701,199453,3,50.15074,8,"No",26693
0.648,0.402,3,-14.972,1,0.0241,0.322,1.38e-06,0.0886,0.607,102.682,265640,4,35.62636,11,"Yes",26694
0.573,0.704,9,-5.164,1,0.0274,0.156,5.04e-05,0.0888,0.708,107.185,113613,4,44.50635,6,"Yes",26695
0.433,0.764,4,-5.123,1,0.0977,0.367,0,0.504,0.708,137.012,274373,4,62.99619,8,"Yes",26696
0.742,0.181,3,-9.757,0,0.0689,0.891,0.000384,0.0933,0.359,88.967,221093,3,49.90186,12,"No",26697
0.483,0.759,7,-9.27,1,0.0472,0.00164,0.00463,0.153,0.887,145.388,151573,4,26.94472,8,"No",26698
0.788,0.865,0,-9.729,1,0.0575,0.131,1.58e-05,0.0238,0.947,109.081,192023,4,43.06536,7,"Yes",26699
0.365,0.541,7,-11.704,1,0.0588,0.551,9.56e-05,0.109,0.33,126.097,1281867,4,93.49844,48,"No",26700
0.52,0.779,0,-10.252,1,0.0314,0.272,7.47e-05,0.0669,0.768,141.245,215520,4,35.07309,12,"Yes",26701
0.242,0.948,8,-5.657,1,0.173,0.00115,7.82e-06,0.154,0.648,168.68,192072,4,34.06918,10,"No",26702
0.697,0.923,9,-3.914,0,0.0921,0.0686,0.809,0.0251,0.87,121.508,521427,4,57.25375,20,"Yes",26703
0.651,0.91,1,-3.834,0,0.2,0.253,0,0.472,0.654,96.792,232027,4,96.55797,9,"No",26704
0.688,0.755,2,-8.222,0,0.0349,0.112,1.4e-05,0.067,0.947,121.823,257787,4,16.85166,11,"No",26705
0.531,0.48,9,-10.633,1,0.0366,0.256,0.000136,0.0908,0.881,104.117,134227,4,52.09587,6,"Yes",26706
0.467,0.684,9,-6.751,1,0.0367,0.0411,0.000897,0.841,0.23,128.267,199853,4,43.55488,7,"Yes",26707
0.34,0.195,9,-11.744,0,0.0336,0.985,0.896,0.116,0.353,102.807,252760,5,65.27186,11,"No",26708
0.565,0.57,4,-8.803,1,0.0372,0.518,1.44e-06,0.398,0.667,76.879,194769,4,26.51998,9,"Yes",26709
0.704,0.693,4,-7.006,0,0.0273,0.0977,0.0107,0.123,0.87,115.774,221733,4,38.91293,11,"Yes",26710
0.461,0.211,3,-19.431,1,0.0394,0.736,0.892,0.111,0.249,78.308,197227,4,18.69182,8,"No",26711
0.354,0.396,2,-16.091,1,0.0282,0.455,0.0258,0.188,0.403,102.441,301640,4,37.97565,13,"Yes",26712
0.56,0.743,10,-8.71,1,0.0422,0.304,0.000204,0.108,0.463,168.196,264440,4,37.89524,10,"Yes",26713
0.323,0.632,8,-8.418,1,0.0322,0.284,0.634,0.114,0.783,155.572,160051,3,25.74525,9,"No",26714
0.904,0.463,6,-11.552,1,0.106,0.228,4.05e-05,0.391,0.926,115.362,185173,4,44.59176,10,"Yes",26715
0.65,0.383,4,-13.218,0,0.0461,0.684,0.713,0.129,0.637,115.622,146507,4,60.01733,6,"No",26716
0.45,0.789,10,-6.528,0,0.126,0.0638,3.25e-05,0.168,0.779,170.831,210547,4,40.80887,10,"Yes",26717
0.556,0.464,0,-11.297,1,0.0386,0.703,0,0.108,0.775,92.391,207160,4,27.40647,10,"Yes",26718
0.483,0.735,6,-12.639,0,0.0341,0.00286,0.00142,0.0984,0.494,102.532,272640,4,50.50125,11,"Yes",26719
0.603,0.701,7,-9.719,1,0.0274,0.0386,0.00106,0.211,0.961,118.664,225760,4,66.02603,9,"Yes",26720
0.573,0.545,6,-12.636,1,0.0436,0.228,0.000169,0.0466,0.95,94.404,198147,4,30.81529,8,"Yes",26721
0.0667,0.355,2,-6.732,1,0.0369,0.952,0.939,0.113,0.0979,56.456,157827,3,40.82607,9,"No",26722
0.328,0.454,2,-14.477,1,0.0393,0.223,0.0085,0.11,0.809,198.734,220198,4,68.57928,9,"Yes",26723
0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,164560,4,34.65296,10,"Yes",26724
0.366,0.306,11,-17.473,1,0.0334,0.383,0.0316,0.266,0.419,111.604,173813,4,93.50031,6,"No",26725
0.364,0.776,2,-11.74,1,0.0575,0.557,0,0.378,0.446,90.537,85867,4,6.1204,3,"No",26726
0.586,0.86,1,-6.752,1,0.0584,0.0372,0.00109,0.1,0.943,132.865,224933,4,18.87512,12,"Yes",26727
0.389,0.592,4,-12.585,0,0.0333,0.858,0.88,0.126,0.91,107.494,267920,4,47.39876,13,"No",26728
0.304,0.919,4,-6.455,0,0.117,0.0199,0,0.363,0.596,151.763,395880,4,28.53858,16,"No",26729
0.39,0.0968,0,-14.966,1,0.0285,0.867,3.58e-06,0.0715,0.135,68.768,209960,4,30.77671,10,"Yes",26730
0.492,0.329,2,-11.788,1,0.0274,0.961,0.199,0.0955,0.589,85.196,174667,4,25.75736,9,"Yes",26731
0.624,0.623,4,-13.365,1,0.0643,0.0334,0.00751,0.0758,0.912,146.571,233550,4,18.63388,15,"No",26732
0.398,0.0493,3,-31.424,1,0.064,0.978,0.946,0.11,0.346,97.435,95093,3,45.7569,4,"No",26733
0.559,0.397,0,-18.946,0,0.0308,0.654,0.956,0.143,0.74,132.911,189000,5,30.00619,8,"No",26734
0.498,0.63,6,-5.808,0,0.0276,0.416,0,0.238,0.822,169.115,352920,4,40.83341,16,"Yes",26735
0.56,0.113,0,-19.033,1,0.0574,0.935,0.892,0.0933,0.785,182.423,214840,3,54.87903,9,"No",26736
0.281,0.43,0,-11.288,0,0.0336,0.279,0.00416,0.277,0.164,132.812,261200,4,34.63772,12,"No",26737
0.624,0.769,0,-8.367,1,0.028,0.834,0.024,0.129,0.872,148.704,194265,4,34.55005,10,"No",26738
0.518,0.922,7,-3.961,1,0.0752,0.165,0.0249,0.699,0.761,134.156,247520,4,52.4662,7,"Yes",26739
0.567,0.651,2,-8.64,1,0.107,0.0611,9.78e-05,0.0835,0.926,96.693,197600,4,26.49168,11,"Yes",26740
0.631,0.0917,1,-16.749,1,0.0455,0.995,0.0495,0.183,0.349,83.112,182821,4,30.61591,8,"No",26741
0.363,0.902,0,-11.557,1,0.0929,0.671,0.882,0.71,0.952,169.308,244253,4,57.59134,10,"No",26742
0.406,0.904,2,-8.301,0,0.0609,0.0268,0.00393,0.707,0.642,130.724,571440,4,26.58857,24,"Yes",26743
0.707,0.732,4,-6.292,0,0.0303,0.275,0,0.13,0.928,115.337,241507,4,32.09814,11,"Yes",26744
0.326,0.593,1,-11.462,0,0.0558,0.345,0.714,0.115,0.582,69.492,55829,5,0,2,"No",26745
0.34,0.566,7,-15.999,1,0.0404,0.306,0.278,0.12,0.502,139.385,293971,4,93.89945,12,"Yes",26746
0.519,0.9,5,-9.181,1,0.0559,0.0184,0.000678,0.0917,0.694,138.155,210533,4,27.10339,11,"Yes",26747
0.507,0.349,7,-10.151,1,0.0247,0.714,0,0.24,0.323,66.859,208467,3,23.17395,12,"Yes",26748
0.697,0.0227,8,-24.588,1,0.171,0.929,0,0.135,0.516,134.938,87867,4,21.2823,5,"No",26749
0.412,0.54,7,-13.897,1,0.0516,0.0582,0.0717,0.0849,0.299,96.783,289360,4,27.62354,10,"Yes",26750
0.632,0.503,9,-11.592,1,0.0289,0.0557,0.000266,0.125,0.694,130.218,171533,4,23.9014,9,"Yes",26751
0.669,0.603,7,-11.522,0,0.24,0.193,0.00362,0.0554,0.811,152.519,176707,4,44.67405,10,"No",26752
0.421,0.992,8,-6.515,1,0.177,0.359,0.00335,0.735,0.184,141.525,247600,4,15.60393,15,"Yes",26753
0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,4,38.65391,11,"Yes",26754
0.512,0.977,2,-4.505,1,0.0671,0.215,0,0.343,0.731,120.165,153173,4,32.15672,7,"Yes",26755
0.41,0.577,0,-13.55,1,0.0304,0.0948,0.00059,0.201,0.766,109.414,197133,4,35.81471,9,"No",26756
0.252,0.275,11,-11.89,0,0.0287,0.844,0.00125,0.16,0.0705,88.118,215467,4,31.95304,11,"No",26757
0.512,0.37,2,-9.38,1,0.0521,0.707,0,0.347,0.645,109.93,189840,4,14.45,12,"No",26758
0.485,0.641,3,-8.752,1,0.0418,0.704,9.92e-05,0.159,0.855,168.645,202253,4,37.45719,9,"Yes",26759
0.139,0.923,6,-6.672,1,0.0928,0.00151,5.18e-05,0.0908,0.499,171.587,145040,4,38.10703,7,"No",26760
0.32,0.643,2,-9.248,1,0.0494,0.0287,0.503,0.164,0.114,143.963,741960,4,39.73863,29,"No",26761
0.584,0.656,4,-9.423,1,0.0433,0.83,0.000443,0.13,0.609,86.747,192867,4,20.25727,13,"Yes",26762
0.697,0.655,11,-13.041,0,0.291,0.959,0.413,0.309,0.635,102.484,124467,4,20.3419,7,"No",26763
0.382,0.392,4,-13.494,1,0.0593,0.576,0.012,0.1,0.724,163.337,164253,4,42.7332,7,"Yes",26764
0.627,0.53,5,-7.952,0,0.0266,0.661,2.2e-05,0.157,0.314,121.052,260707,4,53.0739,12,"Yes",26765
0.375,0.924,2,-5.858,1,0.0663,0.0721,0,0.0827,0.726,114.925,265582,4,51.00692,12,"No",26766
0.705,0.445,7,-12.216,0,0.0434,0.0135,0.364,0.0942,0.807,130.338,205120,4,45.0743,11,"Yes",26767
0.425,0.617,8,-5.957,1,0.0274,0.739,0.000124,0.11,0.646,97.256,215000,4,45.66489,7,"Yes",26768
0.372,0.541,11,-10.259,0,0.0318,0.00753,0.516,0.263,0.201,135.831,548773,4,67.62298,20,"No",26769
0.306,0.925,4,-8.835,0,0.0653,1.78e-06,0.587,0.322,0.6,118.973,267200,4,22.11712,10,"No",26770
0.472,0.339,2,-10.969,1,0.0392,0.61,0,0.289,0.242,141.357,217067,4,48.18597,8,"Yes",26771
0.249,0.179,8,-23.865,1,0.0444,0.994,0.682,0.081,0.18,137.102,158240,4,39.093,8,"No",26772
0.502,0.623,7,-10.161,1,0.0864,0.575,4.04e-06,0.285,0.438,124.372,296253,4,64.86022,9,"Yes",26773
0.578,0.39,4,-7.759,1,0.0465,0.82,0,0.488,0.488,134.74,133800,4,27.84288,9,"No",26774
0.629,0.571,4,-11.152,0,0.113,0.0192,0.000149,0.113,0.787,100.644,294853,4,29.45627,11,"No",26775
0.684,0.634,7,-12.479,0,0.0335,0.281,0.00116,0.0753,0.933,104.597,259533,4,35.95931,12,"Yes",26776
0.456,0.696,5,-10,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,428133,4,26.392,13,"Yes",26777
0.495,0.842,7,-10.299,1,0.0376,0.507,0.000105,0.254,0.776,98.094,192320,4,69.70883,10,"Yes",26778
0.451,0.166,8,-10.535,1,0.0396,0.846,4.54e-06,0.108,0.48,125.386,216533,4,21.69358,12,"Yes",26779
0.458,0.552,11,-13.814,1,0.148,0.327,0,0.197,0.537,122.897,183347,4,25.28951,10,"Yes",26780
0.479,0.488,4,-11.633,1,0.031,0.075,4.84e-06,0.153,0.521,113.365,241867,4,49.88054,13,"No",26781
0.222,0.473,7,-12.356,1,0.048,0.0411,2.35e-06,0.203,0.5,171.04,250627,4,35.78048,9,"Yes",26782
0.449,0.349,9,-15.718,0,0.0307,0.531,0.66,0.0463,0.258,148.256,650376,4,20.86981,30,"No",26783
0.546,0.334,7,-13.941,1,0.0333,0.962,0.00907,0.115,0.322,113.582,143907,4,44.05296,7,"No",26784
0.702,0.733,8,-12.394,1,0.0529,0.0739,1.77e-05,0.672,0.866,131.732,210977,4,35.80809,9,"Yes",26785
0.556,0.267,4,-16.471,0,0.0386,0.538,0.00538,0.475,0.766,101.938,297373,4,30.45456,16,"No",26786
0.504,0.651,9,-12.801,0,0.0363,0.255,0.0418,0.0907,0.653,111.4,265640,4,45.7918,12,"No",26787
0.635,0.736,9,-13.119,1,0.103,0.392,0,0.0433,0.964,168.133,211573,4,61.21116,8,"No",26788
0.28,0.235,7,-18.879,1,0.0347,0.635,0.882,0.261,0.254,106.913,187400,4,73.62055,5,"No",26789
0.425,0.463,5,-7.139,1,0.0414,0.541,0.000149,0.127,0.366,97.483,205160,4,36.30049,10,"Yes",26790
0.357,0.23,10,-16.378,1,0.0303,0.775,1.23e-05,0.104,0.21,142.689,253800,4,30.41934,11,"Yes",26791
0.454,0.894,0,-3.711,1,0.0396,0.000277,0.832,0.0914,0.638,145.583,135280,4,36.74818,6,"No",26792
0.758,0.729,9,-8.631,1,0.0549,0.369,0,0.0429,0.901,102.736,180907,4,19.92846,9,"Yes",26793
0.654,0.514,10,-12.432,1,0.0413,0.684,0,0.107,0.712,128.525,223267,4,42.16752,11,"No",26794
0.434,0.502,5,-17.335,0,0.08,0.769,0.0281,0.94,0.654,83.175,337867,4,46.23319,9,"No",26795
0.561,0.671,7,-9.007,1,0.0413,0.746,9.14e-06,0.106,0.761,141.616,199840,3,34.45934,10,"Yes",26796
